Date,Time,Order,Payment,Card,CardType,Item,TotalPrice,Phone,Firstname,Lastname,Staff
2024-05-29,20:30:42,20240529009,card,5007-6628-4693-3645,mastercard,Ayam Balado,14,81425186,Paul,Beeck,STAFF-10
2024-05-29,20:30:42,20240529009,card,5007-6628-4693-3645,mastercard,Ayam Balado,14,81425186,Paul,Beeck,STAFF-10
2024-05-29,20:32:35,20240529010,card,5365-1253-4695-7346,mastercard,Sauerbraten,8,,,,STAFF-02
2024-05-29,20:32:35,20240529010,card,5365-1253-4695-7346,mastercard,Sauerbraten,8,,,,STAFF-02
2024-05-30,08:29:06,20240530001,card,5010-1201-2652-4555,mastercard,Rendang,8,83906642,Hashim,Bockmaster,STAFF-12
2024-05-30,08:29:06,20240530001,card,5010-1201-2652-4555,mastercard,Palak Paneer,8,83906642,Hashim,Bockmaster,STAFF-11
2024-05-30,08:37:05,20240530002,card,3746-2269-3305-0870,americanexpress,Rinderrouladen,3.5,95507273,Connie,Staite,STAFF-01
2024-05-30,09:47:59,20240530003,card,3742-8375-6443-8590,americanexpress,Rendang,4,93603800,Maddie,Izkoveski,STAFF-03
2024-05-30,14:56:15,20240530004,card,5010-1239-6095-0191,mastercard,Rinderrouladen,10.5,96297154,Collete,Print,STAFF-02
2024-05-30,14:56:15,20240530004,card,5010-1239-6095-0191,mastercard,Rinderrouladen,10.5,96297154,Collete,Print,STAFF-02
2024-05-30,14:56:15,20240530004,card,5010-1239-6095-0191,mastercard,Rinderrouladen,10.5,96297154,Collete,Print,STAFF-02
2024-05-30,15:16:16,20240530005,card,4808-5019-1820-0588,visa,Thunder Tea Rice,2.5,,,,STAFF-06
2024-05-30,15:17:39,20240530006,card,5100-1491-9212-0304,mastercard,Thunder Tea Rice,2.5,97691181,Jecho,Sirkett,STAFF-07
2024-05-30,19:53:11,20240530007,card,4764-6275-4671-4880,visa,Palak Paneer,12,87902632,Ruddy,Harty,STAFF-08
2024-05-30,19:53:11,20240530007,card,4764-6275-4671-4880,visa,Palak Paneer,12,87902632,Ruddy,Harty,STAFF-08
2024-05-30,19:53:11,20240530007,card,4764-6275-4671-4880,visa,Palak Paneer,12,87902632,Ruddy,Harty,STAFF-08
2024-05-30,20:31:05,20240530008,card,3742-8871-3603-5780,americanexpress,Rendang,8,,,,STAFF-04
2024-05-30,20:31:05,20240530008,card,3742-8871-3603-5780,americanexpress,Rendang,8,,,,STAFF-04
2024-05-30,20:46:14,20240530009,card,3742-8376-7036-0310,americanexpress,Rinderrouladen,7.5,99218548,Georgeta,Tilston,STAFF-09
2024-05-30,20:46:14,20240530009,card,3742-8376-7036-0310,americanexpress,Ayam Balado,7.5,99218548,Georgeta,Tilston,STAFF-05
2024-05-31,07:53:57,20240531001,card,5100-1740-2376-3072,mastercard,Rinderrouladen,7.0,86394908,Thain,Broader,STAFF-11
2024-05-31,07:53:57,20240531001,card,5100-1740-2376-3072,mastercard,Rinderrouladen,7.0,86394908,Thain,Broader,STAFF-11
2024-05-31,09:21:08,20240531002,card,5564-3232-0734-7827,mastercard,Rendang,4,96293925,Jobina,Hember,STAFF-10
2024-05-31,09:23:59,20240531003,cash,,,Rendang,16,,,,STAFF-12
2024-05-31,09:23:59,20240531003,cash,,,Rendang,16,,,,STAFF-12
2024-05-31,09:23:59,20240531003,cash,,,Rendang,16,,,,STAFF-12
2024-05-31,09:23:59,20240531003,cash,,,Rendang,16,,,,STAFF-12
2024-05-31,10:38:08,20240531004,card,5010-1224-6819-4484,mastercard,Ayam Balado,8,92628932,Amabel,Haldenby,STAFF-01
2024-05-31,10:38:08,20240531004,card,5010-1224-6819-4484,mastercard,Sauerbraten,8,92628932,Amabel,Haldenby,STAFF-02
2024-05-31,14:50:13,20240531005,card,4041-5991-0963-4000,visa,Rinderrouladen,7.0,98994201,Noe,Hafner,STAFF-04
2024-05-31,14:50:13,20240531005,card,4041-5991-0963-4000,visa,Rinderrouladen,7.0,98994201,Noe,Hafner,STAFF-04
2024-05-31,18:23:45,20240531006,card,5140-5288-7471-9453,mastercard,Rendang,12,,,,STAFF-03
2024-05-31,18:23:45,20240531006,card,5140-5288-7471-9453,mastercard,Rendang,12,,,,STAFF-03
2024-05-31,18:23:45,20240531006,card,5140-5288-7471-9453,mastercard,Rendang,12,,,,STAFF-05
2024-05-31,20:06:39,20240531007,card,5279-3020-2508-5740,mastercard,Palak Paneer,4,81866554,Dmitri,Langdon,STAFF-06
2024-05-31,20:33:06,20240531008,card,4017-9536-8533-0832,visa,Rendang,7.5,83779605,Igor,Breston,STAFF-08
2024-05-31,20:33:06,20240531008,card,4017-9536-8533-0832,visa,Rinderrouladen,7.5,83779605,Igor,Breston,STAFF-07
2024-05-31,22:05:47,20240531009,cash,,,Bun Cha,20.5,87902632,Ruddy,Harty,STAFF-12
2024-05-31,22:05:47,20240531009,cash,,,Palak Paneer,20.5,87902632,Ruddy,Harty,STAFF-11
2024-05-31,22:05:47,20240531009,cash,,,Palak Paneer,20.5,87902632,Ruddy,Harty,STAFF-11
2024-05-31,22:05:47,20240531009,cash,,,Palak Paneer,20.5,87902632,Ruddy,Harty,STAFF-11
2024-05-31,22:05:47,20240531009,cash,,,Palak Paneer,20.5,87902632,Ruddy,Harty,STAFF-11
2024-05-31,22:05:47,20240531009,cash,,,Rinderrouladen,20.5,87902632,Ruddy,Harty,STAFF-09
2024-06-01,08:27:02,20240601001,card,3746-2275-6435-3000,americanexpress,Bun Cha,3,83756798,Constantine,Euesden,STAFF-03
2024-06-01,09:48:25,20240601002,card,5278-2833-7285-5904,mastercard,Rendang,4,99943428,Vassily,Rhys,STAFF-10
2024-06-01,11:38:09,20240601003,card,5140-5288-7471-9453,mastercard,Rendang,12,88355720,Sallyanne,Boston,STAFF-01
2024-06-01,11:38:09,20240601003,card,5140-5288-7471-9453,mastercard,Rendang,12,88355720,Sallyanne,Boston,STAFF-01
2024-06-01,11:38:09,20240601003,card,5140-5288-7471-9453,mastercard,Rendang,12,88355720,Sallyanne,Boston,STAFF-01
2024-06-01,14:28:54,20240601004,card,5010-1239-6095-0191,mastercard,Rinderrouladen,7.0,96297154,Collete,Print,STAFF-02
2024-06-01,14:28:54,20240601004,card,5010-1239-6095-0191,mastercard,Rinderrouladen,7.0,96297154,Collete,Print,STAFF-02
2024-06-01,18:20:13,20240601005,card,5100-1362-1331-4610,mastercard,Rinderrouladen,12.0,96871044,Marget,Choupin,STAFF-04
2024-06-01,18:20:13,20240601005,card,5100-1362-1331-4610,mastercard,Rinderrouladen,12.0,96871044,Marget,Choupin,STAFF-04
2024-06-01,18:20:13,20240601005,card,5100-1362-1331-4610,mastercard,Rinderrouladen,12.0,96871044,Marget,Choupin,STAFF-04
2024-06-01,18:20:13,20240601005,card,5100-1362-1331-4610,mastercard,Rinderrouladen,12.0,96871044,Marget,Choupin,STAFF-05
2024-06-01,20:50:10,20240601006,card,4017-9546-7513-9126,visa,Palak Paneer,12,89865685,Stanwood,Toffler,STAFF-06
2024-06-01,20:50:10,20240601006,card,4017-9546-7513-9126,visa,Palak Paneer,12,89865685,Stanwood,Toffler,STAFF-06
2024-06-01,20:50:10,20240601006,card,4017-9546-7513-9126,visa,Palak Paneer,12,89865685,Stanwood,Toffler,STAFF-08
2024-06-01,20:54:59,20240601007,cash,,,Sauerbraten,4,,,,STAFF-07
2024-06-01,20:59:10,20240601008,card,3742-8375-8529-1500,americanexpress,Sauerbraten,12,,,,STAFF-09
2024-06-01,20:59:10,20240601008,card,3742-8375-8529-1500,americanexpress,Sauerbraten,12,,,,STAFF-09
2024-06-01,20:59:10,20240601008,card,3742-8375-8529-1500,americanexpress,Sauerbraten,12,,,,STAFF-09
2024-06-01,21:51:05,20240601009,card,3742-8376-7036-0310,americanexpress,Rinderrouladen,3.5,99218548,Georgeta,Tilston,STAFF-11
2024-06-02,20:03:26,20240602001,card,3742-8376-7036-0310,americanexpress,Rendang,4,99218548,Georgeta,Tilston,STAFF-10
2024-06-02,20:24:02,20240602002,card,5002-3569-0363-0476,mastercard,Palak Paneer,7.5,86779254,Marcus,Ortell,STAFF-03
2024-06-02,20:24:02,20240602002,card,5002-3569-0363-0476,mastercard,Rinderrouladen,7.5,86779254,Marcus,Ortell,STAFF-12
2024-06-02,21:07:21,20240602003,card,5010-1239-6095-0191,mastercard,Rinderrouladen,12.0,96297154,Collete,Print,STAFF-01
2024-06-02,21:07:21,20240602003,card,5010-1239-6095-0191,mastercard,Rinderrouladen,12.0,96297154,Collete,Print,STAFF-01
2024-06-02,21:07:21,20240602003,card,5010-1239-6095-0191,mastercard,Rinderrouladen,12.0,96297154,Collete,Print,STAFF-01
2024-06-02,21:07:21,20240602003,card,5010-1239-6095-0191,mastercard,Rinderrouladen,12.0,96297154,Collete,Print,STAFF-01
2024-06-02,21:30:12,20240602004,card,5425-5388-3752-0308,mastercard,Rendang,4,99024405,Nisse,Linn,STAFF-04
2024-06-02,22:43:11,20240602005,cash,,,Rinderrouladen,7.0,,,,STAFF-02
2024-06-02,22:43:11,20240602005,cash,,,Rinderrouladen,7.0,,,,STAFF-02
2024-06-03,10:12:04,20240603001,card,3742-8375-6443-8590,americanexpress,Rendang,4,93603800,Maddie,Izkoveski,STAFF-05
2024-06-03,10:27:50,20240603002,card,5002-3501-7820-3002,mastercard,Rendang,8,,,,STAFF-06
2024-06-03,10:27:50,20240603002,card,5002-3501-7820-3002,mastercard,Rendang,8,,,,STAFF-06
2024-06-03,14:31:42,20240603003,card,3742-8385-3694-9250,americanexpress,Palak Paneer,8,,,,STAFF-08
2024-06-03,14:31:42,20240603003,card,3742-8385-3694-9250,americanexpress,Palak Paneer,8,,,,STAFF-08
2024-06-03,14:33:01,20240603004,card,5002-3537-1745-1926,mastercard,Rinderrouladen,10.5,85205752,Kiah,Cotter,STAFF-07
2024-06-03,14:33:01,20240603004,card,5002-3537-1745-1926,mastercard,Rinderrouladen,10.5,85205752,Kiah,Cotter,STAFF-07
2024-06-03,14:33:01,20240603004,card,5002-3537-1745-1926,mastercard,Rinderrouladen,10.5,85205752,Kiah,Cotter,STAFF-07
2024-06-03,14:34:07,20240603005,card,3742-8376-7036-0310,americanexpress,Rendang,4,99218548,Georgeta,Tilston,STAFF-09
2024-06-03,21:42:52,20240603006,cash,,,Rinderrouladen,14.0,,,,STAFF-11
2024-06-03,21:42:52,20240603006,cash,,,Rinderrouladen,14.0,,,,STAFF-12
2024-06-03,21:42:52,20240603006,cash,,,Rinderrouladen,14.0,,,,STAFF-12
2024-06-03,21:42:52,20240603006,cash,,,Rinderrouladen,14.0,,,,STAFF-12
2024-06-04,09:23:43,20240604001,card,3746-2275-6435-3000,americanexpress,Bun Cha,3,83756798,Constantine,Euesden,STAFF-03
2024-06-04,10:27:14,20240604002,card,5010-1239-6095-0191,mastercard,Rinderrouladen,10.5,96297154,Collete,Print,STAFF-01
2024-06-04,10:27:14,20240604002,card,5010-1239-6095-0191,mastercard,Rinderrouladen,10.5,96297154,Collete,Print,STAFF-01
2024-06-04,10:27:14,20240604002,card,5010-1239-6095-0191,mastercard,Rinderrouladen,10.5,96297154,Collete,Print,STAFF-01
2024-06-04,12:02:10,20240604003,card,4041-5926-2254-2000,visa,Ayam Balado,16,,,,STAFF-04
2024-06-04,12:02:10,20240604003,card,4041-5926-2254-2000,visa,Rendang,16,,,,STAFF-10
2024-06-04,12:02:10,20240604003,card,4041-5926-2254-2000,visa,Rendang,16,,,,STAFF-10
2024-06-04,12:02:10,20240604003,card,4041-5926-2254-2000,visa,Rendang,16,,,,STAFF-10
2024-06-04,15:30:32,20240604004,card,4184-6947-4748-4000,visa,Rendang,4,97194473,Esme,Sollowaye,STAFF-05
2024-06-04,17:46:37,20240604005,card,5007-6635-0124-2249,mastercard,Bun Cha,13,99526912,Ole,Twydell,STAFF-06
2024-06-04,17:46:37,20240604005,card,5007-6635-0124-2249,mastercard,Palak Paneer,13,99526912,Ole,Twydell,STAFF-08
2024-06-04,17:46:37,20240604005,card,5007-6635-0124-2249,mastercard,Palak Paneer,13,99526912,Ole,Twydell,STAFF-08
2024-06-04,17:46:37,20240604005,card,5007-6635-0124-2249,mastercard,Palak Paneer,13,99526912,Ole,Twydell,STAFF-08
2024-06-04,20:13:01,20240604006,card,4040-5373-1274-4951,visa,Ayam Balado,4,85961295,Brockie,Pilmer,STAFF-07
2024-06-04,20:50:34,20240604007,card,4378-5946-8497-5000,visa,Palak Paneer,16,,,,STAFF-11
2024-06-04,20:50:34,20240604007,card,4378-5946-8497-5000,visa,Palak Paneer,16,,,,STAFF-11
2024-06-04,20:50:34,20240604007,card,4378-5946-8497-5000,visa,Palak Paneer,16,,,,STAFF-11
2024-06-04,20:50:34,20240604007,card,4378-5946-8497-5000,visa,Palak Paneer,16,,,,STAFF-11
2024-06-04,21:31:59,20240604008,card,3438-0826-7734-8060,americanexpress,Bun Cha,9,84712889,Arlan,Stollenbecker,STAFF-12
2024-06-04,21:31:59,20240604008,card,3438-0826-7734-8060,americanexpress,Bun Cha,9,84712889,Arlan,Stollenbecker,STAFF-12
2024-06-04,21:31:59,20240604008,card,3438-0826-7734-8060,americanexpress,Bun Cha,9,84712889,Arlan,Stollenbecker,STAFF-12
2024-06-04,21:33:03,20240604009,card,3742-8349-4683-9720,americanexpress,Rinderrouladen,10.5,,,,STAFF-02
2024-06-04,21:33:03,20240604009,card,3742-8349-4683-9720,americanexpress,Rinderrouladen,10.5,,,,STAFF-02
2024-06-04,21:33:03,20240604009,card,3742-8349-4683-9720,americanexpress,Rinderrouladen,10.5,,,,STAFF-02
2024-06-04,21:34:56,20240604010,card,3459-7634-9733-3730,americanexpress,Rinderrouladen,17.5,,,,STAFF-01
2024-06-04,21:34:56,20240604010,card,3459-7634-9733-3730,americanexpress,Rinderrouladen,17.5,,,,STAFF-02
2024-06-04,21:34:56,20240604010,card,3459-7634-9733-3730,americanexpress,Rinderrouladen,17.5,,,,STAFF-02
2024-06-04,21:34:56,20240604010,card,3459-7634-9733-3730,americanexpress,Rinderrouladen,17.5,,,,STAFF-02
2024-06-04,21:34:56,20240604010,card,3459-7634-9733-3730,americanexpress,Rinderrouladen,17.5,,,,STAFF-09
2024-06-05,08:21:49,20240605001,card,5108-7553-7131-7446,mastercard,Palak Paneer,8,97254687,Jilly,Tammadge,STAFF-03
2024-06-05,08:21:49,20240605001,card,5108-7553-7131-7446,mastercard,Palak Paneer,8,97254687,Jilly,Tammadge,STAFF-06
2024-06-05,09:22:43,20240605002,card,3742-8393-9738-2580,americanexpress,Gudeg,3,,,,STAFF-10
2024-06-05,10:28:51,20240605003,card,3742-8375-6443-8590,americanexpress,Rendang,4,93603800,Maddie,Izkoveski,STAFF-04
2024-06-05,10:40:53,20240605004,card,5010-1239-6095-0191,mastercard,Rinderrouladen,7.0,96297154,Collete,Print,STAFF-05
2024-06-05,10:40:53,20240605004,card,5010-1239-6095-0191,mastercard,Rinderrouladen,7.0,96297154,Collete,Print,STAFF-05
2024-06-05,19:43:58,20240605005,card,4041-5932-3327-3000,visa,Rinderrouladen,10.5,,,,STAFF-07
2024-06-05,19:43:58,20240605005,card,4041-5932-3327-3000,visa,Rinderrouladen,10.5,,,,STAFF-07
2024-06-05,19:43:58,20240605005,card,4041-5932-3327-3000,visa,Rinderrouladen,10.5,,,,STAFF-07
2024-06-05,19:59:54,20240605006,card,4041-3701-5814-9000,visa,Rendang,4,93789102,Maddie,Gepheart,STAFF-08
2024-06-05,20:10:48,20240605007,card,5100-1399-4779-7621,mastercard,Bun Cha,11,88398022,Wendel,Mingard,STAFF-11
2024-06-05,20:10:48,20240605007,card,5100-1399-4779-7621,mastercard,Sauerbraten,11,88398022,Wendel,Mingard,STAFF-09
2024-06-05,20:10:48,20240605007,card,5100-1399-4779-7621,mastercard,Sauerbraten,11,88398022,Wendel,Mingard,STAFF-09
2024-06-06,08:52:56,20240606001,card,5010-1239-6095-0191,mastercard,Rinderrouladen,12.0,96297154,Collete,Print,STAFF-01
2024-06-06,08:52:56,20240606001,card,5010-1239-6095-0191,mastercard,Rinderrouladen,12.0,96297154,Collete,Print,STAFF-12
2024-06-06,08:52:56,20240606001,card,5010-1239-6095-0191,mastercard,Rinderrouladen,12.0,96297154,Collete,Print,STAFF-12
2024-06-06,08:52:56,20240606001,card,5010-1239-6095-0191,mastercard,Rinderrouladen,12.0,96297154,Collete,Print,STAFF-12
2024-06-06,10:36:10,20240606002,card,3742-8375-6443-8590,americanexpress,Rendang,8,93603800,Maddie,Izkoveski,STAFF-10
2024-06-06,10:36:10,20240606002,card,3742-8375-6443-8590,americanexpress,Rendang,8,93603800,Maddie,Izkoveski,STAFF-10
2024-06-06,12:17:41,20240606003,card,5412-7569-7815-2526,mastercard,Gudeg,6,,,,STAFF-03
2024-06-06,12:17:41,20240606003,card,5412-7569-7815-2526,mastercard,Gudeg,6,,,,STAFF-03
2024-06-06,15:11:14,20240606004,card,4041-5963-5253-5884,visa,Rinderrouladen,3.5,81212809,Alister,Byles,STAFF-02
2024-06-06,15:24:06,20240606005,card,5010-1294-1497-2020,mastercard,Palak Paneer,4,88261126,Garvey,Bates,STAFF-06
2024-06-06,21:14:05,20240606006,card,5100-1477-2157-7002,mastercard,Rendang,16,,,,STAFF-04
2024-06-06,21:14:05,20240606006,card,5100-1477-2157-7002,mastercard,Rendang,16,,,,STAFF-04
2024-06-06,21:14:05,20240606006,card,5100-1477-2157-7002,mastercard,Rendang,16,,,,STAFF-04
2024-06-06,21:14:05,20240606006,card,5100-1477-2157-7002,mastercard,Rendang,16,,,,STAFF-05
2024-06-06,21:18:27,20240606007,card,4764-6275-4671-4880,visa,Palak Paneer,7.5,87902632,Ruddy,Harty,STAFF-08
2024-06-06,21:18:27,20240606007,card,4764-6275-4671-4880,visa,Rinderrouladen,7.5,87902632,Ruddy,Harty,STAFF-07
2024-06-06,21:21:04,20240606008,card,5100-1477-2157-7002,mastercard,Rendang,4,,,,STAFF-09
2024-06-07,08:18:04,20240607001,card,4314-7429-1080-6074,visa,Palak Paneer,4,84651016,Galina,Toulson,STAFF-11
2024-06-07,10:35:28,20240607002,card,4041-3759-8463-2983,visa,Thunder Tea Rice,5.0,,,,STAFF-12
2024-06-07,10:35:28,20240607002,card,4041-3759-8463-2983,visa,Thunder Tea Rice,5.0,,,,STAFF-12
2024-06-07,13:34:18,20240607003,card,5048-3767-1576-2651,mastercard,Rinderrouladen,3.5,81148657,Huberto,Symon,STAFF-01
2024-06-07,16:45:42,20240607004,card,5100-1319-1994-0503,mastercard,Bun Cha,13,97286509,Siana,Tarply,STAFF-03
2024-06-07,16:45:42,20240607004,card,5100-1319-1994-0503,mastercard,Bun Cha,13,97286509,Siana,Tarply,STAFF-05
2024-06-07,16:45:42,20240607004,card,5100-1319-1994-0503,mastercard,Bun Cha,13,97286509,Siana,Tarply,STAFF-05
2024-06-07,16:45:42,20240607004,card,5100-1319-1994-0503,mastercard,Bun Cha,13,97286509,Siana,Tarply,STAFF-05
2024-06-07,16:45:42,20240607004,card,5100-1319-1994-0503,mastercard,Bun Cha,13,97286509,Siana,Tarply,STAFF-05
2024-06-08,09:04:20,20240608001,card,4488-7987-3812-9000,visa,Bun Cha,9,96366726,Noell,Vickers,STAFF-06
2024-06-08,09:04:20,20240608001,card,4488-7987-3812-9000,visa,Bun Cha,9,96366726,Noell,Vickers,STAFF-06
2024-06-08,09:04:20,20240608001,card,4488-7987-3812-9000,visa,Bun Cha,9,96366726,Noell,Vickers,STAFF-06
2024-06-08,09:26:11,20240608002,card,5010-1239-6095-0191,mastercard,Rinderrouladen,3.5,96297154,Collete,Print,STAFF-02
2024-06-08,20:24:54,20240608003,card,4017-9536-8533-0832,visa,Palak Paneer,12,83779605,Igor,Breston,STAFF-08
2024-06-08,20:24:54,20240608003,card,4017-9536-8533-0832,visa,Palak Paneer,12,83779605,Igor,Breston,STAFF-11
2024-06-08,20:24:54,20240608003,card,4017-9536-8533-0832,visa,Palak Paneer,12,83779605,Igor,Breston,STAFF-11
2024-06-09,08:15:53,20240609001,card,5010-1239-6095-0191,mastercard,Rendang,12,96297154,Collete,Print,STAFF-10
2024-06-09,08:15:53,20240609001,card,5010-1239-6095-0191,mastercard,Rendang,12,96297154,Collete,Print,STAFF-10
2024-06-09,08:15:53,20240609001,card,5010-1239-6095-0191,mastercard,Rendang,12,96297154,Collete,Print,STAFF-10
2024-06-09,10:30:04,20240609002,card,5100-1710-8482-6004,mastercard,Rendang,8,99821690,Misty,Lowe,STAFF-04
2024-06-09,10:30:04,20240609002,card,5100-1710-8482-6004,mastercard,Rendang,8,99821690,Misty,Lowe,STAFF-04
2024-06-09,10:52:06,20240609003,card,3488-7879-3203-8600,americanexpress,Palak Paneer,12,84653098,Ethelred,Duley,STAFF-12
2024-06-09,10:52:06,20240609003,card,3488-7879-3203-8600,americanexpress,Palak Paneer,12,84653098,Ethelred,Duley,STAFF-12
2024-06-09,10:52:06,20240609003,card,3488-7879-3203-8600,americanexpress,Palak Paneer,12,84653098,Ethelred,Duley,STAFF-12
2024-06-09,11:04:41,20240609004,card,3746-2275-6435-3000,americanexpress,Bun Cha,3,83756798,Constantine,Euesden,STAFF-07
2024-06-09,11:07:08,20240609005,card,5048-3757-8606-2124,mastercard,Thunder Tea Rice,5.0,96356677,Ramon,Spargo,STAFF-02
2024-06-09,11:07:08,20240609005,card,5048-3757-8606-2124,mastercard,Thunder Tea Rice,5.0,96356677,Ramon,Spargo,STAFF-02
2024-06-09,11:52:50,20240609006,card,5100-1768-3216-4293,mastercard,Palak Paneer,4,95294944,Shena,Beagan,STAFF-03
2024-06-09,12:11:24,20240609007,card,5383-3716-3629-3251,mastercard,Rendang,23.5,,,,STAFF-01
2024-06-09,12:11:24,20240609007,card,5383-3716-3629-3251,mastercard,Rendang,23.5,,,,STAFF-01
2024-06-09,12:11:24,20240609007,card,5383-3716-3629-3251,mastercard,Rendang,23.5,,,,STAFF-10
2024-06-09,12:11:24,20240609007,card,5383-3716-3629-3251,mastercard,Rendang,23.5,,,,STAFF-10
2024-06-09,12:11:24,20240609007,card,5383-3716-3629-3251,mastercard,Rendang,23.5,,,,STAFF-10
2024-06-09,12:11:24,20240609007,card,5383-3716-3629-3251,mastercard,Rinderrouladen,23.5,,,,STAFF-09
2024-06-09,15:10:31,20240609008,card,3723-0179-2117-9150,americanexpress,Bun Cha,6,,,,STAFF-05
2024-06-09,15:10:31,20240609008,card,3723-0179-2117-9150,americanexpress,Bun Cha,6,,,,STAFF-05
2024-06-09,16:17:28,20240609009,card,4120-8050-3818-1000,visa,Palak Paneer,12,,,,STAFF-06
2024-06-09,16:17:28,20240609009,card,4120-8050-3818-1000,visa,Palak Paneer,12,,,,STAFF-06
2024-06-09,16:17:28,20240609009,card,4120-8050-3818-1000,visa,Palak Paneer,12,,,,STAFF-06
2024-06-09,19:21:19,20240609010,card,3742-8888-7610-6800,americanexpress,Rinderrouladen,3.5,84855299,Helyn,Hadfield,STAFF-04
2024-06-09,21:05:09,20240609011,card,3723-0151-4260-8370,americanexpress,Gudeg,9,,,,STAFF-07
2024-06-09,21:05:09,20240609011,card,3723-0151-4260-8370,americanexpress,Gudeg,9,,,,STAFF-07
2024-06-09,21:05:09,20240609011,card,3723-0151-4260-8370,americanexpress,Gudeg,9,,,,STAFF-07
2024-06-10,12:47:50,20240610001,card,4017-9576-2803-5000,visa,Palak Paneer,4,,,,STAFF-08
2024-06-10,12:56:48,20240610002,card,5010-1239-6095-0191,mastercard,Rendang,4,96297154,Collete,Print,STAFF-09
2024-06-10,19:04:28,20240610003,card,5420-6215-1800-7152,mastercard,Ayam Balado,12,,,,STAFF-10
2024-06-10,19:04:28,20240610003,card,5420-6215-1800-7152,mastercard,Ayam Balado,12,,,,STAFF-11
2024-06-10,19:04:28,20240610003,card,5420-6215-1800-7152,mastercard,Ayam Balado,12,,,,STAFF-11
2024-06-10,19:37:24,20240610004,card,3742-8829-0706-9350,americanexpress,Rendang,12,81751603,Ulberto,Voaden,STAFF-01
2024-06-10,19:37:24,20240610004,card,3742-8829-0706-9350,americanexpress,Rendang,12,81751603,Ulberto,Voaden,STAFF-12
2024-06-10,19:37:24,20240610004,card,3742-8829-0706-9350,americanexpress,Rendang,12,81751603,Ulberto,Voaden,STAFF-12
2024-06-11,10:38:04,20240611001,card,3723-0182-2161-1980,americanexpress,Rinderrouladen,3.5,87093728,Thedrick,Kocher,STAFF-02
2024-06-11,18:48:25,20240611002,card,5007-6695-0614-5329,mastercard,Rendang,32,,,,STAFF-03
2024-06-11,18:48:25,20240611002,card,5007-6695-0614-5329,mastercard,Rendang,32,,,,STAFF-03
2024-06-11,18:48:25,20240611002,card,5007-6695-0614-5329,mastercard,Rendang,32,,,,STAFF-03
2024-06-11,18:48:25,20240611002,card,5007-6695-0614-5329,mastercard,Rendang,32,,,,STAFF-03
2024-06-11,18:48:25,20240611002,card,5007-6695-0614-5329,mastercard,Rendang,32,,,,STAFF-04
2024-06-11,18:48:25,20240611002,card,5007-6695-0614-5329,mastercard,Rendang,32,,,,STAFF-04
2024-06-11,18:48:25,20240611002,card,5007-6695-0614-5329,mastercard,Rendang,32,,,,STAFF-04
2024-06-11,18:48:25,20240611002,card,5007-6695-0614-5329,mastercard,Rendang,32,,,,STAFF-04
2024-06-11,21:17:03,20240611003,card,3759-5756-1493-5840,americanexpress,Ayam Balado,4,,,,STAFF-05
2024-06-11,21:27:42,20240611004,card,5134-8536-1436-0378,mastercard,Rinderrouladen,10.5,,,,STAFF-06
2024-06-11,21:27:42,20240611004,card,5134-8536-1436-0378,mastercard,Rinderrouladen,10.5,,,,STAFF-07
2024-06-11,21:27:42,20240611004,card,5134-8536-1436-0378,mastercard,Rinderrouladen,10.5,,,,STAFF-07
